split,arquivo,largura,altura,n_caixas,area_pct,brilho
train,20210115_100417704829_png_jpg.rf.a85dc89334e373fac6255c4461db9c15.jpg,416,416,1,0.5824704142011835,102.08768645216962
train,20210115_100417704829_png_jpg.rf.f1b74b238d73ad7e25346ff2a514b8e5.jpg,416,416,1,0.4630253609954454,97.85606971153847
train,20210115_100419397399_png_jpg.rf.6fbac4073f97b944df6a4d459a97d3da.jpg,416,416,1,0.5269970414201184,92.20366239829882
train,20210115_100419397399_png_jpg.rf.8bfeebea9701e17b202ad857700e169b.jpg,416,416,1,0.751736967181679,88.79422460552269
train,20210115_100419397399_png_jpg.rf.9745c1e1c041b19f8e2654dce1fbd474.jpg,416,416,1,0.8079165981810206,91.04061883629191
train,20210115_100423226032_png_jpg.rf.65e09b738492d3261f03892dbf49eb17.jpg,416,416,1,1.0717763806706109,92.61367996486686
train,20210115_100423226032_png_jpg.rf.d452dd51e465cd99fc31fecd9358a471.jpg,416,416,1,0.5894045857988165,96.1472663954635
train,20210115_100423226032_png_jpg.rf.e6435ba8b602ebd88e7a3b888fd1ce9a.jpg,416,416,1,1.0381841715976328,93.37936274963018
train,20210115_100432871781_png_jpg.rf.0cb220c9e9800aaa916e6ae950d73c14.jpg,416,416,1,0.43035916662608265,96.0873012204142
train,20210115_100432871781_png_jpg.rf.14c6328eefdb9372346603c0e36cc2ca.jpg,416,416,1,0.3276396079881657,102.14344489644971
train,20210115_100432871781_png_jpg.rf.a63cb92a5ff115ec972fa87b9deea977.jpg,416,416,1,0.3779473082858494,98.29937130177515
train,20210115_100433130338_png_jpg.rf.1b74ccdf54af138319e66e0fd86c476e.jpg,416,416,1,0.3329520014549403,100.07770317122781
train,20210115_100433130338_png_jpg.rf.7f2dbfa9503282b7f161f2e96b259d8e.jpg,416,416,1,0.2496301775147929,101.68512697238658
train,20210115_100433130338_png_jpg.rf.e1f5a0b86de7a59357fffd756f440965.jpg,416,416,1,0.3144461337570314,99.63103658160749
train,20210115_100433383863_png_jpg.rf.4b37d3aacac620e64b2b8b69054c685e.jpg,416,416,1,0.2510205946481769,99.08774423693293
train,20210115_100433383863_png_jpg.rf.d6875b85de1bf342f3dc6b8ebd07311f.jpg,416,416,1,0.24143216040251234,101.2145837185651
train,20210115_100433383863_png_jpg.rf.fe3f6bc2231271ed8d3506b70d350499.jpg,416,416,1,0.1906897189349112,103.30503420857988
train,20210115_100433635671_png_jpg.rf.4052e4035e0597dfb9303476640bee8b.jpg,416,416,1,0.18768491124260359,104.20939079450197
train,20210115_100433635671_png_jpg.rf.bffa1a9ac54b378b3526544671c221ee.jpg,416,416,1,0.16179733727810652,104.97095352564102
train,20210115_100433635671_png_jpg.rf.d8b990682666d3bd4b8f934e86c26bf2.jpg,416,416,1,0.26752547666009285,102.00598072300296
train,20210115_100435612224_png_jpg.rf.415ed666e000f968aee282df65ac726e.jpg,416,416,1,0.5847818047337278,81.68123420549803
train,20210115_100435612224_png_jpg.rf.42c65dbbdd52b3a14e9b50b10740416b.jpg,416,416,1,0.9441247179406022,79.16896457408777
train,20210115_100435612224_png_jpg.rf.dc005accf2b4173b0bbceeb67cce7a6e.jpg,416,416,1,0.8241323185789896,79.86761895956607
train,20210115_100445064583_png_jpg.rf.04841ce0b4ef138ddb74318a983ffe35.jpg,416,416,1,1.1236756588319066,103.81781041974853
train,20210115_100445064583_png_jpg.rf.8a06f94018f8d632cb1e353b77527553.jpg,416,416,1,0.6125184911242604,107.73940227440828
train,20210115_100445064583_png_jpg.rf.a328ef28c35ded10c2accb4075c3c303.jpg,416,416,1,1.005383542442837,103.5290272127712
train,20210115_100445686337_png_jpg.rf.00140cb5abeff9503f74ffd48b8fa32c.jpg,416,416,1,0.4888590976331361,95.99546389607988
train,20210115_100445686337_png_jpg.rf.e700732039b9ae34119f0573d1e91e5b.jpg,416,416,1,0.6523298309266958,94.07918438732742
train,20210115_100445686337_png_jpg.rf.f46fb940ffccc973488dae7dc407264f.jpg,416,416,1,0.6410941266710477,92.61198687130178
train,20210115_100502267326_png_jpg.rf.6847f8d5aa88f1c069e43cae82a92500.jpg,416,416,1,0.2802997616699542,98.65288114829882
train,20210115_100502267326_png_jpg.rf.7dcb01c6286dbe2a8c2e0a8a69fe0eca.jpg,416,416,1,0.3588652575364649,98.71551020093689
train,20210115_100502267326_png_jpg.rf.e684f2efcdc105b5b16783a1cefa83a1.jpg,416,416,1,0.23922892011834315,101.88825775086292
train,20210115_100502521185_png_jpg.rf.125159c241ea7938725c1898cded3e85.jpg,416,416,1,0.24897271531886916,106.33217956422584
train,20210115_100502521185_png_jpg.rf.d0ac3ad9518afe159141449cf82a51ef.jpg,416,416,1,0.2062916050295858,106.99556598249507
train,20210115_100502521185_png_jpg.rf.e893a5185027185574872abfae77817c.jpg,416,416,1,0.22518279960187065,103.0637115538708
train,20210115_100507821902_png_jpg.rf.1cf8742596263b84932cdfcee73d16ff.jpg,416,416,1,0.7092194614897601,91.75921089127219
train,20210115_100507821902_png_jpg.rf.2359033d01e305a989c8df467806621f.jpg,416,416,1,0.9079527243589746,91.21200073964496
train,20210115_100507821902_png_jpg.rf.e5268ffecd5de597676009a25e7e4c1a.jpg,416,416,1,0.4888590976331361,95.65824164817555
train,20210115_100511855356_png_jpg.rf.33f5daea4f838286b8d9a7b8be25855a.jpg,416,416,1,0.9080297707100606,89.78567631286982
train,20210115_100511855356_png_jpg.rf.8a138b3cd130553ee9bd84ad73af9848.jpg,416,416,1,0.7380515377310249,89.09107456545858
train,20210115_100511855356_png_jpg.rf.91c9cdeda45bf110b5188a2af597d948.jpg,416,416,1,0.4680565828402367,93.46420619144477
train,20210115_100614805770_png_jpg.rf.b4bff16c73d848458d6688f5118726a7.jpg,416,416,1,0.915396257944334,93.46819141395464
train,20210115_100614805770_png_jpg.rf.bf16796e6f0de161e7024364470843de.jpg,416,416,1,0.6125184911242604,99.90224551590237
train,20210115_100614805770_png_jpg.rf.c5359082fae81afed005aa4de335efa0.jpg,416,416,1,0.8012931801994302,97.80693147497534
train,20210115_100615438007_png_jpg.rf.2cbce48014cfb7dcd60fd8420227685a.jpg,416,416,1,0.4370043351413538,103.67183840298324
train,20210115_100615438007_png_jpg.rf.a671371fa5e36524e5f538837ae3e76e.jpg,416,416,1,0.11578392474492864,99.9485118497288
train,20210115_100615438007_png_jpg.rf.e8d4058b42fe42207393bf75b89f402d.jpg,416,416,1,0.3293731508875739,107.72395448101578
train,20210115_100625062129_png_jpg.rf.64432453cd65ebf15368948ace407515.jpg,416,416,1,0.8601071305732085,88.86684079142012
train,20210115_100625062129_png_jpg.rf.8aa795a57569a8b40eef5ad93c01d329.jpg,416,416,1,0.622090628322823,89.45070574457594
train,20210115_100625062129_png_jpg.rf.f8ca385617d6405ff88d91f030971916.jpg,416,416,1,0.4992603550295858,92.47588641826923
train,20210115_100657915094_png_jpg.rf.968677d1936bbb93cbf62a73eee20796.jpg,416,416,1,0.27435872704969944,106.07865469366371
train,20210115_100657915094_png_jpg.rf.cde824e1abf415baba421658b0b0f1b1.jpg,416,416,1,0.4153140751698442,102.96234937438363
train,20210115_100657915094_png_jpg.rf.d9d4f22b5b740cb37769831936ac43c3.jpg,416,416,1,0.26580991124260356,106.36604721400394
train,20210115_100719915802_png_jpg.rf.0dd5d040fcc5bb76584c635e153144cf.jpg,416,416,1,0.6720058836778942,91.3757146049063
train,20210115_100719915802_png_jpg.rf.5b52a59913fffd97ad01b14d6503bfa2.jpg,416,416,1,0.45765532544378695,96.1887635601578
train,20210115_100719915802_png_jpg.rf.b0e2a581d285a866fb2f4a68ea13b89c.jpg,416,416,1,0.8072043474687695,91.09182384122288
train,20210115_100804138580_png_jpg.rf.1a821afae4f5ac4e05aa8783441b18ca.jpg,416,416,1,0.9096426710720685,86.50482695389546
train,20210115_100804138580_png_jpg.rf.4735a8998df8773498b1a9effd368e7d.jpg,416,416,1,1.1507985426254652,86.70038214990139
train,20210115_100804138580_png_jpg.rf.6e43c789503eef875ca31f24cdf2c0c8.jpg,416,416,1,0.6431444156804734,88.75446483604536
train,20210115_100804479700_png_jpg.rf.78dfa331d657fd8bb2e7bf722e7952c2.jpg,416,416,1,0.7184524679182788,90.85894739275147
train,20210115_100804479700_png_jpg.rf.8648d5ced814e2e22425e6e22d34cc9c.jpg,416,416,1,0.5869092986258232,88.82794394107495
train,20210115_100804479700_png_jpg.rf.888122e7cc3453989563eb5286dae4be.jpg,416,416,1,0.45187684911242604,93.87387512327416
train,20210115_100806939963_png_jpg.rf.964911605d2e497291723e8283198d30.jpg,416,416,1,0.4547066379331342,99.62741155078895
train,20210115_100806939963_png_jpg.rf.ee944bd3f8bfb1e0a4bf09be6da5a279.jpg,416,416,1,0.4174987672583827,99.34728642751479
train,20210115_100806939963_png_jpg.rf.f1f9ed455708129049019c5b7f276521.jpg,416,416,1,0.3178161982248521,104.74196984405819
train,20210115_100812769831_png_jpg.rf.870d6c758c7bf7c014db046445babb56.jpg,416,416,1,0.7575582470414202,84.29767820821006
train,20210115_100812769831_png_jpg.rf.b48ce691492f2e18079380674aa05d3e.jpg,416,416,1,0.9820028284571556,80.18135747965977
train,20210115_100812769831_png_jpg.rf.cc8c7181acef0e522bb2bab46d821995.jpg,416,416,1,1.0201022490685954,83.71297152366864
train,20210115_100814673508_png_jpg.rf.7d7d9fe4abbef0defd3f32b312852c11.jpg,416,416,1,0.6610576923076923,103.95359113042406
train,20210115_100814673508_png_jpg.rf.839932cae29890d19882b63b41ab388a.jpg,416,416,1,0.7372132544074306,98.59606331669133
train,20210115_100814673508_png_jpg.rf.c7d5b1b779da98a97f99370158622cf6.jpg,416,416,1,0.8913828443965561,99.46885208641518
train,20210115_100815287588_png_jpg.rf.bf1b34a387fa54ca0f8b10fad0a12077.jpg,416,416,1,0.7683389973498579,81.47016187438363
train,20210115_100815287588_png_jpg.rf.c4e655e80e67d13cc839052329287467.jpg,416,416,1,0.8549086896108776,80.94590768306213
train,20210115_100815287588_png_jpg.rf.d80a182f2994466830d79a7e52aa0346.jpg,416,416,1,0.45765532544378695,84.02894631410257
train,20210115_100828506815_png_jpg.rf.9c4a052ddabb6e5aaa56829dab31e5cb.jpg,416,416,1,0.3657397419917459,94.96084697053747
train,20210115_100828506815_png_jpg.rf.adaaff6f412616250c3c12a2474b6a49.jpg,416,416,1,1.0795195389546346,94.72364629561145
train,20210115_100828506815_png_jpg.rf.f2457256c6e8708e9c664d85f7c560f0.jpg,416,416,1,0.5894045857988165,99.09869252342209
train,20210115_100829229747_png_jpg.rf.53b94a8781ffeb34d098e3279152ffbb.jpg,416,416,1,0.41527127164146344,100.58364344489645
train,20210115_100829229747_png_jpg.rf.7745e3c1b14090e5047eb112584dea7e.jpg,416,416,1,0.3595817410420776,100.19729644354044
train,20210115_100829229747_png_jpg.rf.f52722b9a0693152e76e1969a7034fa8.jpg,416,416,1,0.29470229289940825,103.67620307877219
train,20210115_100836950749_png_jpg.rf.1d8bf139aa127661b92aa0b2418fcd72.jpg,416,416,1,0.22232139958279526,82.18375169501972
train,20210115_100836950749_png_jpg.rf.48dab69cbce714e5ee0b2c583d47a7dc.jpg,416,416,1,0.4651673446745563,83.67869360207101
train,20210115_100836950749_png_jpg.rf.67a372c8088128b8e8346e7e7ad38159.jpg,416,416,1,0.6644853988603985,79.55623227933926
train,20210115_100837222831_png_jpg.rf.642318ee10d28ca98f8ed94f9d03cc04.jpg,416,416,1,0.6467681623931618,76.33608774038461
train,20210115_100837222831_png_jpg.rf.d5c3b3d02a84595d8711c87f4fd63bea.jpg,416,416,1,0.537976146449704,79.60511241062623
train,20210115_100837222831_png_jpg.rf.f4826c6324c4cb42325316b6de47cf34.jpg,416,416,1,0.6543898537755388,78.29319218441815
train,20210115_100848735361_png_jpg.rf.33892df650bc667e024fc3c58a27891e.jpg,416,416,1,0.8047576977865456,101.14480861686391
train,20210115_100848735361_png_jpg.rf.41be7f75944ff1ac9748e498a7e8550e.jpg,416,416,1,0.5085059171597633,104.15824164817555
train,20210115_100848735361_png_jpg.rf.bc6480928e19fe036c21cf8b6bf3f975.jpg,416,416,1,0.21052706172230667,101.2116444002712
train,20210115_100851266003_png_jpg.rf.2240ddf9d910e0f95691c26008c1c659.jpg,416,416,1,0.7562609196556817,90.16394693047337
train,20210115_100851266003_png_jpg.rf.23934a1c6f2a0f193ce34ac5bc46671e.jpg,416,416,1,0.6188748150887574,92.74639423076923
train,20210115_100851266003_png_jpg.rf.fc0e005298870e63d73a90114f0a4f20.jpg,416,416,1,0.8903647545474491,91.2332809418146
train,20210115_100851918079_png_jpg.rf.0f5b98591d0c7d210ddcd5441258772d.jpg,416,416,1,0.32172882119463414,99.38011395155326
train,20210115_100851918079_png_jpg.rf.16f0ec0438beecf58dc07b49e2eeee45.jpg,416,416,1,0.35757972490077183,97.69179533407298
train,20210115_100851918079_png_jpg.rf.5a99c3a606c0382946866dafc2eca55b.jpg,416,416,1,0.29932507396449703,102.03979829265286
train,20210115_100922264030_png_jpg.rf.6ffc6753cbfb5b36b8d9472819e94b21.jpg,416,416,1,0.5250518588526069,84.9426351392998
train,20210115_100922264030_png_jpg.rf.7a7a62f8591f6478842e7a7970b91a97.jpg,416,416,1,0.963806097353106,82.25185296474359
train,20210115_100922264030_png_jpg.rf.b1a08fa3bb4c09459bff92dc7b590eb1.jpg,416,416,1,0.5096616124260356,87.75183370315582
train,20210115_100922911764_png_jpg.rf.1a653515d0c02589b14d9b5de9797cce.jpg,416,416,1,0.402759800295858,96.62050241925543
train,20210115_100922911764_png_jpg.rf.6cf4b59a07d7b42c59b6707454d1349a.jpg,416,416,1,0.5704530858109917,95.26255085059172
train,20210115_100922911764_png_jpg.rf.80cae936c1ef0d85179c8febba1b9561.jpg,416,416,1,0.7055663864335535,93.46651950813609
train,20210115_100929076631_png_jpg.rf.441c905bc5ca1f9c0f00b4aaa3f2723e.jpg,416,416,1,1.0634417727433194,98.10380069649901
train,20210115_100929076631_png_jpg.rf.db9b28b889dc0985383851b4ba442d39.jpg,416,416,1,0.6009615384615385,102.25066259861933
train,20210115_100929076631_png_jpg.rf.e32eacff0f2367627c1374988661b337.jpg,416,416,1,0.7739049145299177,100.53554533407298
train,20210115_100935524488_png_jpg.rf.1279618f5c1b34302f65438e81bbec8b.jpg,416,416,1,0.7457588044638436,88.38026033962032
train,20210115_100935524488_png_jpg.rf.4b3c50424ec0149924945b92c46f4d99.jpg,416,416,1,0.751736967181679,86.71725530078895
train,20210115_100935524488_png_jpg.rf.bb24d6e477f8f5ece5c7822818bb6416.jpg,416,416,1,0.554733727810651,90.43608619945759
train,20210115_100942392109_png_jpg.rf.776db077bc1ab57ccee8727fcfde7475.jpg,416,416,1,0.710752588757396,86.3767932538215
train,20210115_100942392109_png_jpg.rf.ef66697c48f5a1e0203f89416b7349d7.jpg,416,416,1,0.6366026097596604,83.92825829018737
train,20210115_100942392109_png_jpg.rf.ef92efb84768bd828716b237c33c8cb8.jpg,416,416,1,0.39755917159763315,88.07309002095661
train,20210115_100944503344_png_jpg.rf.7374c735bb03cfacc0e271a44e9e2b62.jpg,416,416,1,0.8259497246877086,97.82100591715977
train,20210115_100944503344_png_jpg.rf.7e8d3639b2d79032b4a111cc250e4370.jpg,416,416,1,1.1190489461834705,94.35968318540434
train,20210115_100944503344_png_jpg.rf.b9b5a3fcad8de612cb42ebc4899931dd.jpg,416,416,1,0.6009615384615385,99.00098041481755
train,20210115_100948863975_png_jpg.rf.2d06b5e873202d957e7ada5c0b9a8f02.jpg,416,416,1,0.4992603550295858,73.3923585428994
train,20210115_100948863975_png_jpg.rf.3015d32073575f1f8fb21b9d1c5e133f.jpg,416,416,1,0.6456888476453104,67.46705305411736
train,20210115_100948863975_png_jpg.rf.b9dd15a93d1212f3db0ad8303c0e1baf.jpg,416,416,1,0.9298672748191988,68.12405425604044
train,20210115_100954630355_png_jpg.rf.0b4ff16c21e0d2969486154b78dba89c.jpg,416,416,1,0.636669193026032,93.55126664201184
train,20210115_100954630355_png_jpg.rf.3e9652b9836ada48a67a3fe10e101aa4.jpg,416,416,1,0.07523590451274807,91.10184564534023
train,20210115_100954630355_png_jpg.rf.645cae23b7bc486113d575c8ae125043.jpg,416,416,1,0.41200536242603547,96.23338302822978
train,20210115_101036431267_png_jpg.rf.19f9591d36de7d31c0417a4444597005.jpg,416,416,1,0.848556741118173,105.51084042159763
train,20210115_101036431267_png_jpg.rf.80d4d7dd6b03ba2cfc354c217b292bd5.jpg,416,416,1,1.196725777388171,109.15728819958086
train,20210115_101036431267_png_jpg.rf.a2d20b9c79e8a0d48cd4100011e7d70d.jpg,416,416,1,0.6674140162721893,111.74911204080375
train,20210115_101040814889_png_jpg.rf.1aba993e44f2bab548cf0fccfda08a14.jpg,416,416,1,0.440304487179487,109.77811228735207
train,20210115_101040814889_png_jpg.rf.2357ca37952df34b308197d9b7bbfad4.jpg,416,416,1,0.23576183431952666,112.95956222263314
train,20210115_101040814889_png_jpg.rf.393be6777f1d0c9920e8f75632f4c120.jpg,416,416,1,0.41582359568915794,106.08433878821499
train,20210115_101046036951_png_jpg.rf.2c3c49e791824a0db11f859349bd5b99.jpg,416,416,1,0.3862661740265911,98.10084019045858
train,20210115_101046036951_png_jpg.rf.5e8a1b262dc142547327f495702fad0f.jpg,416,416,1,0.38924444353130244,99.16847918207594
train,20210115_101046036951_png_jpg.rf.b6610d73053884dd080b7e9a47950805.jpg,416,416,1,0.24558524408284024,103.34458980522682
train,20210115_101046294820_png_jpg.rf.03abd76c4ab5c8e3afc15f91d2698688.jpg,416,416,1,0.33109955986558637,101.33807361008382
train,20210115_101046294820_png_jpg.rf.86bd697faa1e0b7fe26343ab1d79a918.jpg,416,416,1,0.21264792899408283,105.16560727933926
train,20210115_101046294820_png_jpg.rf.a6e2ad13026bf6701f3b14325f3c2396.jpg,416,416,1,0.3113611090819067,101.11442731447238
train,20210115_101048471310_png_jpg.rf.455393140004128af49e12677f1ea2e9.jpg,416,416,1,0.790659008195955,85.697602702786
train,20210115_101048471310_png_jpg.rf.b658d3e42063326281e3a042e8e917db.jpg,416,416,1,0.5855477025348834,85.95772851947731
train,20210115_101048471310_png_jpg.rf.e5bc6904e868ee0e56b4730868888292.jpg,416,416,1,0.543176775147929,87.11143406373274
train,20210115_101106042867_png_jpg.rf.98cf44afcf2e21792707de1b96b6acfb.jpg,416,416,1,0.7350221893491125,92.03466507951184
train,20210115_101106042867_png_jpg.rf.9e477ca365acdd21ba9976fa3d87581b.jpg,416,416,1,0.9978632478632492,89.49562569341715
train,20210115_101106042867_png_jpg.rf.fa91cff8ca1b3af259159fb24cf92cde.jpg,416,416,1,0.9586658691893725,90.63836176343689
train,20210115_101106760158_png_jpg.rf.48d312ae0d44ed80f57b33328fafd6f0.jpg,416,416,1,0.10133418280898777,105.50539324457594
train,20210115_101106760158_png_jpg.rf.e7f32e13d8d021fd3e34971d93293889.jpg,416,416,1,0.20224667159763313,107.65914886895956
train,20210115_101106760158_png_jpg.rf.f389827dc5c3a56088ac95bd64ca46a2.jpg,416,416,1,0.2727389464168306,106.14344297029093
train,20210115_101120094944_png_jpg.rf.246ad81c65daeaa688c9e950ed8762bb.jpg,416,416,1,1.0595543880021265,87.93382488905326
train,20210115_101120094944_png_jpg.rf.748620a055c00f5d7f6fa48116061e28.jpg,416,416,1,0.6125184911242604,90.86584496733235
train,20210115_101120094944_png_jpg.rf.eafc1c351d0f7200ae7e6a1bc2a2ae60.jpg,416,416,1,0.9993142240627103,86.72451884553747
train,20210115_101125628512_png_jpg.rf.2bfa56adac90d36fa46ba6b8f41aa00b.jpg,416,416,1,0.9339250493096634,92.90747696314102
train,20210115_101125628512_png_jpg.rf.72283112a3009decd43c42a13c2f34d1.jpg,416,416,1,0.8943176128339041,95.46155772312623
train,20210115_101125628512_png_jpg.rf.c1cc0b51e6b179e98f53971a7fb44e87.jpg,416,416,1,0.7043962647928993,96.0474220290927
train,20210115_101134551548_png_jpg.rf.161eb295e6409e7141a6c25fdb1d491d.jpg,416,416,1,0.5778476331360948,82.75107479659763
train,20210115_101134551548_png_jpg.rf.43840e97a585c8897960868d17b434e2.jpg,416,416,1,0.8420350052962233,81.54716584997534
train,20210115_101134551548_png_jpg.rf.46532f234046ee8ab14dc5c617aa1268.jpg,416,416,1,0.8529666776750997,79.19713464620315
train,20210115_101135206742_png_jpg.rf.90feb7b750e503cc6214611da98f6726.jpg,416,416,1,0.327440619140673,112.39404007951184
train,20210115_101135206742_png_jpg.rf.9ec71d3dcf8189effcb2c676ac0eeb40.jpg,416,416,1,0.25540865384615385,113.67677129561145
train,20210115_101135206742_png_jpg.rf.f4b75df7b80100ce53acb900cc4e450d.jpg,416,416,1,0.2958288500600643,113.47117888621794
train,20210115_101137510929_png_jpg.rf.6b0158b156e072d46540eea0a009000a.jpg,416,416,1,0.718990080234739,71.53089366062623
train,20210115_101137510929_png_jpg.rf.75eef113039433024168c1d23ddac617.jpg,416,416,1,0.4784578402366863,75.21646172337279
train,20210115_101137510929_png_jpg.rf.bda7dbd59a11b0f39500221b9ae4cc7c.jpg,416,416,1,0.6561230161991368,70.12557977379191
train,20210115_101150838338_png_jpg.rf.8aee2939d8b5b5bd5ae5a96751e86ed3.jpg,416,416,1,0.8869334968872019,71.06264060959073
train,20210115_101150838338_png_jpg.rf.957d7f77ec7a60134d880dd35139c806.jpg,416,416,1,1.420287179334988,66.27135339620315
train,20210115_101150838338_png_jpg.rf.fe242897f39d2f603affb4761d09c252.jpg,416,416,1,0.6991956360946745,71.93105507273175
train,20210115_101210334055_png_jpg.rf.7a81918c4e7776f1624793cd0b8b75ca.jpg,416,416,1,0.4992603550295858,95.59953618096647
train,20210115_101210334055_png_jpg.rf.86e714b496cfea8ebfa080f8035acfdb.jpg,416,416,1,0.9227527576886538,90.27584327231263
train,20210115_101210334055_png_jpg.rf.aa9624566537032a3abc47ab62d04807.jpg,416,416,1,0.9248130341880357,92.78659123828895
train,20210115_101212255912_png_jpg.rf.2cdffcb6730a7ac50102ae688d785971.jpg,416,416,1,0.40449334319526625,105.65482464250493
train,20210115_101212255912_png_jpg.rf.31566d560f6da32a7af06c6b6885d785.jpg,416,416,1,0.4717743070774599,103.6844104413215
train,20210115_101212255912_png_jpg.rf.4fb1cf152c466e280571509d38e4993d.jpg,416,416,1,0.4047604372123599,103.88222887389053
train,20210115_101225821734_png_jpg.rf.36dfebe7ec070b8137b59400f2f829e9.jpg,416,416,1,1.2817944608810012,88.6159489799063
train,20210115_101225821734_png_jpg.rf.3e41a74259c64677baee61cbdda005ff.jpg,416,416,1,0.7246209319526629,91.87480160564596
train,20210115_101225821734_png_jpg.rf.cc85a44da7215e15b1aaee46bda4911b.jpg,416,416,1,1.2678747534516759,88.89790010170118
train,20210115_101239254284_png_jpg.rf.41f94c740ad906b399a09859730109ff.jpg,416,416,1,0.8701989026063081,87.1001987795858
train,20210115_101239254284_png_jpg.rf.4a334c71491ef0bc6506d42db44d6e8f.jpg,416,416,1,0.999750883464825,86.32081907975838
train,20210115_101239254284_png_jpg.rf.70514881429010c15f96d8d841138cb3.jpg,416,416,1,0.5778476331360948,89.93244768552762
train,20210115_101239918459_png_jpg.rf.188601e8318d414ef3293c096df2f4a6.jpg,416,416,1,0.376682464022207,98.73671335675543
train,20210115_101239918459_png_jpg.rf.4e2a0dfa8706a836aaed70f3ca158ecf.jpg,416,416,1,0.34507015593420504,100.32770509738658
train,20210115_101239918459_png_jpg.rf.78778798fdac2f997e5cce096f6520a3.jpg,416,416,1,0.275055473372781,102.32584442800788
train,20210115_101248621153_png_jpg.rf.5dbbec280ebc6a4b081910d1759cf8fd.jpg,416,416,2,1.000871574956778,71.66701144908777
train,20210115_101248621153_png_jpg.rf.84e848d60604244b56413fa27e0dbc32.jpg,416,416,2,0.5050388313609466,74.74031334750987
train,20210115_101248621153_png_jpg.rf.c931f11103bb4d4bdb39b354a2261429.jpg,416,416,2,1.0242288579739616,70.29982587524655
train,20210115_101259044285_png_jpg.rf.72d7ca34ff5dd3bda4f286d5b8c70a6e.jpg,416,416,1,0.2740647777818362,99.21256895648422
train,20210115_101259044285_png_jpg.rf.92838d3680331176873e1625a89875c0.jpg,416,416,1,0.6058195169884986,99.08951052453156
train,20210115_101259044285_png_jpg.rf.e64a9355ca30cb3adbaf0084fb454a1c.jpg,416,416,1,0.6911057692307692,103.22326684233235
train,20210115_101259309224_png_jpg.rf.6a3c10fc675b8c7c97ddbad66c2ec01f.jpg,416,416,1,0.8586863387878325,82.25571491309172
train,20210115_101259309224_png_jpg.rf.753322b51c25d47e7d961ed2994e3da3.jpg,416,416,1,0.8756054638355218,82.91045865692801
train,20210115_101259309224_png_jpg.rf.b6b4ea6aac1da7634ed19658182f5231.jpg,416,416,1,0.5269970414201184,84.26132773976825
train,20210115_101325654147_png_jpg.rf.1076f9405ad1bff57195541bc71e0604.jpg,416,416,1,0.506627476390209,95.07966207470415
train,20210115_101325654147_png_jpg.rf.7ddbade40f873c2478e58098589ac2dd.jpg,416,416,1,0.5474271655161093,94.45902097201676
train,20210115_101325654147_png_jpg.rf.f113d916f0a033117dcef29d1f3703bc.jpg,416,416,1,0.43685281065088755,98.31434333394971
train,20210115_101329681140_png_jpg.rf.1e2c266df2ab828b40484ce2550c3d3e.jpg,416,416,1,0.18385732461587168,104.4043392504931
train,20210115_101329681140_png_jpg.rf.647ff46036c6abd9208b0ac93f04240b.jpg,416,416,1,0.13521634615384615,110.23125462278107
train,20210115_101329681140_png_jpg.rf.9dd3004df6eeb572726195344486f4af.jpg,416,416,1,0.1854058611537241,107.84391179733728
train,20210115_101333218643_png_jpg.rf.568679ad0cbdf90ce3a63ee4bbc0a0ae.jpg,416,416,1,1.0582791916258776,107.58519207655326
train,20210115_101333218643_png_jpg.rf.92b43eeaaccd3e8ca018d417c565b42c.jpg,416,416,1,0.8640594181459538,110.89791358481263
train,20210115_101333218643_png_jpg.rf.b04e560a0357410ce55202b8728bb0e9.jpg,416,416,1,0.6009615384615385,112.12857880300788
train,20210115_101340180666_png_jpg.rf.1ec813ea17c0a132fbdbbe58e8b61f9f.jpg,416,416,1,1.0419695888223304,92.19499083148422
train,20210115_101340180666_png_jpg.rf.f5330f29ba5b80ee3bae0ae0c61c762d.jpg,416,416,1,0.5096616124260355,95.08614552514793
train,20210115_101340180666_png_jpg.rf.fbe9b93a741b8ee084da5985f52772f1.jpg,416,416,1,1.0072970186930288,89.34920873397436
train,20210115_101340829730_png_jpg.rf.b32a4f683db28d5b3adcfff44205927c.jpg,416,416,1,0.5914172077032656,109.40689911550788
train,20210115_101340829730_png_jpg.rf.c2d16a84b9c50c1f1994c82af7f1e355.jpg,416,416,1,0.27794471153846156,115.33302707408777
train,20210115_101340829730_png_jpg.rf.fdb179bfd0e077c8b1004302457f6e34.jpg,416,416,1,0.2581886003360359,111.96409062191815
train,20210115_101345440856_png_jpg.rf.4c9b5af1dacff07abd3a03759d10969a.jpg,416,416,1,0.9793447293447298,86.50592101208086
train,20210115_101345440856_png_jpg.rf.5a801821bfeffde873de54fd82e9046e.jpg,416,416,1,1.1062803048980927,86.24096824149409
train,20210115_101345440856_png_jpg.rf.d271c9712fb38822da9777950563968c.jpg,416,416,1,0.5703356139053255,90.01779385478304
train,20210115_101346104000_png_jpg.rf.8084dbad670838f60873d79cc63d54f7.jpg,416,416,1,0.3033700073964497,110.80049810465977
train,20210115_101346104000_png_jpg.rf.b58b6f27c71f333e6dcdcf6fa9a8b434.jpg,416,416,1,0.42401745927386997,108.26646865754438
train,20210115_101346104000_png_jpg.rf.d59f2ac73ea4e58e8f5be2eafe3170ef.jpg,416,416,1,0.5181436547288566,108.36876309787968
